,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,FORWARD_AND_HARD_LEFT,FORWARD_AND_HARD_RIGHT
0,0.0,0.0,0.0,-1.9,0.0
1,-1.0,-1.9,0.0,0.0,0.0
2,0.0,0.0,0.0,-1.0,0.0
3,0.0,0.0,-1.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,-4.46086,-2.862,-5.775175000000001,-4.716748,-4.51918
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0
12,-4.68559,-4.1751000000000005,-4.0951,-1.0,-4.0951
13,0.0,0.0,0.0,0.0,0.0
14,2.336695907370079,2.321005927066734,3.686856609147747,2.467259514817599,3.8230425992065706
15,2.5511060986530985,2.6364411324778994,4.125207843151132,3.3088951817563306,3.6939747020612774
16,38.02090012173197,42.19646750220757,39.489379470298545,54.08994743598882,40.34481966386848
17,39.680945531775265,54.256206552796584,36.17648462010645,43.875720755722874,28.35296779393182
18,0.0,-1.9,0.0,-1.0,-1.0
19,0.0,0.0,0.0,0.0,0.0
20,0.0,0.8253564089552827,0.7522610594405785,0.17970745970008162,2.679610558356148
21,0.12352320000000001,0.0,0.12352320000000001,0.0,1.0764163813259997
22,0.0,0.1317032879104,0.20584000000000002,0.116517376,0.667026011937065
23,2.3630545489022903,3.647454634812448,1.63044463175987,2.256190797628838,0.573703444613187
24,0.0,0.0,0.0,0.0,-1.0
25,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.057920000000000006,0.0,0.373092443545536
27,0.0,0.0,0.0,0.0,0.14702
28,0.0,0.0,0.0,0.0,0.0
29,0.0,0.06921584064000001,0.06921584064000001,0.24019800800000002,0.0
30,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,-3.439
32,0.0,0.0,0.0,0.0,-1.0
33,0.0,0.0,0.0,0.0,-1.9
34,0.0,0.0,0.0,0.0,0.0
35,-1.0,0.0,0.0,-4.0951,0.0
