,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,FORWARD_AND_HARD_LEFT,FORWARD_AND_HARD_RIGHT
0,0.0,0.0,0.0,0.0,0.0
1,-1.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,-1.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,-1.9,-1.0,-2.71,0.0,-1.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0
12,-1.9,-2.71,-1.9,0.0,-1.9
13,0.0,0.0,0.0,0.0,0.0
14,1.095914745326266,0.995405328262935,0.925749403464978,0.8409008722455436,1.4245839855717788
15,0.6520511543925565,1.1431711365602355,1.2163718080170078,1.3601466210735875,1.1124158900744714
16,3.88603733431152,4.0140177046971175,5.527645386019183,19.0316345982416,6.621926176340154
17,2.690547698401395,9.150679187022412,0.6808145928381851,2.4516889034073666,0.5233388097024
18,0.0,0.0,0.0,-1.0,0.0
19,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.48039601600000004
21,0.0,0.0,0.0,0.0,0.198
22,0.0,0.0,0.0,0.0,0.1
23,0.10864000000000001,0.11647129600000002,0.0,0.1,0.20589120000000002
24,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0
