,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,FORWARD_AND_HARD_LEFT,FORWARD_AND_HARD_RIGHT
0,0.0,0.0,0.0,-1.9,0.0
1,-1.0,-1.9,0.0,0.0,0.0
2,0.0,0.0,0.0,-1.0,0.0
3,0.0,0.0,-1.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,-4.46086,-2.862,-5.775175000000001,-4.716748,-4.51918
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0
12,-4.68559,-4.1751000000000005,-4.0951,-1.0,-4.0951
13,0.0,0.0,0.0,0.0,0.0
14,2.5144068854356654,2.321005927066734,3.8253073915867075,2.467259514817599,3.914411967831782
15,2.5511060986530985,2.6364411324778994,4.193119567904878,3.408022291032788,3.7573652008601375
16,40.226706546073835,43.25215124829881,41.54562526437234,54.56904564063828,41.77754003437616
17,41.71957571189132,54.81171076323914,39.08690367108977,44.615404985273365,32.76164253561686
18,-1.0,-1.9,0.0,-1.0,-1.0
19,0.0,0.0,0.0,0.0,0.0
20,0.0,0.8253564089552827,0.7522610594405785,0.17970745970008162,2.902551727022982
21,0.12352320000000001,0.0,0.12352320000000001,0.1923910442959584,1.1548880536994797
22,0.0,0.1317032879104,0.20584000000000002,0.116517376,0.7536854916983238
23,2.5228303285139715,3.894871962023465,1.63044463175987,2.9654307796430324,0.573703444613187
24,0.0,0.0,0.0,0.0,-1.0
25,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.057920000000000006,0.0,0.4573179827811328
27,0.0,0.0,0.0,0.0,0.14702
28,0.0,0.0,0.0,0.0,0.0
29,0.0,0.06921584064000001,0.06921584064000001,0.24019800800000002,0.0
30,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,-4.0951
32,0.0,0.0,0.0,0.0,-1.9
33,0.0,0.0,0.0,0.0,-1.9
34,0.0,0.0,0.0,0.0,0.0
35,-1.0,0.0,0.0,-4.0951,0.0
