,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,FORWARD_AND_HARD_LEFT,FORWARD_AND_HARD_RIGHT
0,0.0,0.0,0.0,0.0,0.0
1,0.0,-1.0,0.0,-2.71,0.0
2,0.0,-1.9,-1.0,-4.0951,0.0
3,-2.71,-1.0,-1.0,-1.9,0.0
4,0.0,-1.0,0.0,-2.71,0.0
5,-2.71,-1.9,-1.0,-7.4581341716709995,0.0
6,-7.826773329712,-9.763557516217181,-7.787423914200001,-5.7078809568,-9.76296193978736
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0
12,-1.0,-2.71,-3.439,0.0,-4.0951
13,0.0,0.0,0.0,0.0,0.0
14,0.7272551693767053,0.4462489697990399,0.774937286125938,0.4060609907048415,1.5243233457148349
15,0.19463721038956147,0.15969479096728578,1.3341197107266853,0.30342010283784293,1.124794836973923
16,0.5223430144000001,2.1123246775320315,1.3375126531648,2.1864672,1.713698944447485
17,44.9671311161997,54.99999999999983,44.89591697892875,44.41507986720066,44.992647150155456
18,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0
20,0.5391394895826194,0.10864000000000001,4.296627998583596,0.0,1.5023994136075853
21,0.0,0.385261161966278,4.069700006903936,0.1401851355291648,0.34488237563601176
22,0.0,0.1,3.786371766646365,0.0,0.8799704734489024
23,4.679953704460557,4.999994930933301,4.999999988156156,4.944884540925381,4.962651127466443
24,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.6620734027430359,0.0,0.15914770377728002
27,0.0,0.0,0.34278507101757566,0.0,0.19918275008000003
28,0.0,0.0,0.065526368,0.0,0.19407960000000002
29,1.5407426511398523,1.8656386912775418,2.2897910232431036,1.6235306475723998,2.3588690662550595
30,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,-5.217031,0.0,-7.712320754503899
32,0.0,0.0,-2.71,0.0,-2.71
33,0.0,0.0,0.0,0.0,-4.68559
34,0.0,0.0,0.0,0.0,-7.712320754503899
35,-1.9,-2.71,-1.0,-6.12579511,-8.09308867905351
