,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,FORWARD_AND_HARD_LEFT,FORWARD_AND_HARD_RIGHT
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,-19.8,-35.91,-10.0,-65.81421342,-28.62
4,29.78738023275181,28.775668257261522,28.400207189993065,49.988343575876335,27.088326238308888
5,49.99999999999983,29.99999999999985,29.99999999990449,29.999999999999506,29.99999999999985
6,0.0,0.0,-10.0,0.0,0.0
7,3.46907678479953,15.410541237908971,5.262831406197271,39.44695396465116,1.1393119284871291
8,29.999998834047446,49.99999941474865,29.999998866623553,29.993324892430966,29.999793420353434
9,0.0,0.0,0.0,-10.0,0.0
10,21.05542864565079,23.516298946243328,29.527023678227394,49.57506366509673,18.82056879535266
11,29.99999913812803,29.99999999999985,49.99999999999983,29.99999998833264,29.99999999999985
12,0.0,0.0,0.0,0.0,0.0
13,-34.39,0.0,-68.618940391,-56.953279,-10.0
14,-77.28676076080001,-72.3278064304,-137.82538631281753,-47.28664800000001,-76.02909823000002
15,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0
17,-47.858968000000004,-76.57783399,-45.826840000000004,-74.46674150999999,-109.48478734517929
18,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0
20,39.99978262638686,39.99953547788739,39.999890834585045,19.999873010293015,49.99999996873034
21,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0
23,38.922797432598,39.64676786535571,36.99132996976207,17.468163142676772,49.64571028172661
24,0.0,0.0,0.0,0.0,0.0
25,39.999999999998465,39.99997272341951,39.999880594286886,19.999983330151764,49.99999999999862
